local_segment,local_segment_label,local_segment_start_datetime,local_segment_end_datetime,phone_locations_doryab_varspeed,phone_locations_doryab_maxlengthstayatclusters,phone_locations_doryab_timeattop1location,phone_locations_doryab_normalizedlocationentropy,phone_locations_doryab_timeattop3location,phone_locations_doryab_locationvariance,phone_locations_doryab_movingtostaticratio,phone_locations_doryab_outlierstimepercent,phone_locations_doryab_avgspeed,phone_locations_doryab_avglengthstayatclusters,phone_locations_doryab_homelabel,phone_locations_doryab_locationentropy,phone_locations_doryab_numberlocationtransitions,phone_locations_doryab_totaldistance,phone_locations_doryab_timeathome,phone_locations_doryab_numberofsignificantplaces,phone_locations_doryab_timeattop2location,phone_locations_doryab_minlengthstayatclusters,phone_locations_doryab_minutesdataused,phone_locations_doryab_radiusgyration,phone_locations_doryab_loglocationvariance,phone_locations_doryab_stdlengthstayatclusters
"hour_21#2023-02-27 21:00:00,2023-02-27 22:00:00",hour_21,2023-02-27 21:00:00,2023-02-27 22:00:00,0.0,60.015316666666656,60.015316666666656,-0.0,0.0,9.104552307451746e-11,1.0,0.0,0.0,60.015316666666656,1.0,-0.0,0.0,0.0,60.015316666666656,1.0,0.0,60.015316666666656,60.015316666666656,0.0,-10.040741404639354,0.0
"hour_22#2023-02-13 22:00:00,2023-02-13 23:00:00",hour_22,2023-02-13 22:00:00,2023-02-13 23:00:00,0.0,60.01533333333333,60.01533333333333,-0.0,0.0,2.5250561219835514e-28,1.0,0.0,0.0,60.01533333333333,1.0,-0.0,0.0,0.0,60.01533333333333,1.0,0.0,60.01533333333333,60.01533333333333,0.0,-27.59772896479407,0.0
"hour_22#2023-02-14 22:00:00,2023-02-14 23:00:00",hour_22,2023-02-14 22:00:00,2023-02-14 23:00:00,611.4865425401176,24.999550000000003,3.9999166666666666,0.2048411326786963,0.0,0.00011049939471429349,0.516524073794311,0.0,10.8462049170638,10.333144444444445,1.0,0.6145233980360889,2.0,5245.230723561451,3.9999166666666666,3.0,0.0,1.9999666666666667,60.01546666666665,1105.6012816389698,-3.9566401009197056,12.740782508961065
"hour_22#2023-02-15 22:00:00,2023-02-15 23:00:00",hour_22,2023-02-15 22:00:00,2023-02-15 23:00:00,-1.5888856980427364,59.99989999999999,59.99989999999999,-0.0,0.0,8.230756010442242e-10,0.999742565860234,0.0,46.943258890404714,59.99989999999999,1.0,-0.0,0.0,12.087889164279211,59.99989999999999,1.0,0.0,59.99989999999999,60.01534999999999,0.0,-9.084560272189437,0.0
"hour_22#2023-02-16 22:00:00,2023-02-16 23:00:00",hour_22,2023-02-16 22:00:00,2023-02-16 23:00:00,0.0,60.01536666666665,60.01536666666665,-0.0,0.0,2.525056121593973e-28,1.0,0.0,0.0,60.01536666666665,1.0,-0.0,0.0,0.0,60.01536666666665,1.0,0.0,60.01536666666665,60.01536666666665,0.0,-27.597728964861076,0.0
"hour_22#2023-02-17 22:00:00,2023-02-17 23:00:00",hour_22,2023-02-17 22:00:00,2023-02-17 23:00:00,5.768230274006785,28.000366666666668,28.000366666666668,-0.0,0.0,5.150877033657584e-07,0.46655315873180286,0.0,7.249559703015055,28.000366666666668,1.0,-0.0,0.0,3868.246245300367,28.000366666666668,1.0,0.0,28.000366666666668,60.01538333333335,0.0,-6.288118817861882,0.0
"hour_22#2023-02-18 22:00:00,2023-02-18 23:00:00",hour_22,2023-02-18 22:00:00,2023-02-18 23:00:00,158.02666144313272,29.999749999999995,29.999749999999995,-0.0,0.0,9.035463960167247e-08,0.49986753399960665,0.0,2.6052259422624147,29.999749999999995,1.0,-0.0,0.0,1303.2925008978143,29.999749999999995,1.0,0.0,29.999749999999995,60.01540000000001,0.0,-7.044049542033088,0.0
"hour_22#2023-02-19 22:00:00,2023-02-19 23:00:00",hour_22,2023-02-19 22:00:00,2023-02-19 23:00:00,0.0,60.01533333333332,60.01533333333332,-0.0,0.0,0.0,1.0,0.0,0.0,60.01533333333332,1.0,-0.0,0.0,0.0,60.01533333333332,1.0,0.0,60.01533333333332,60.01533333333332,0.0,,0.0
"hour_22#2023-02-20 22:00:00,2023-02-20 23:00:00",hour_22,2023-02-20 22:00:00,2023-02-20 23:00:00,1571.118893274858,30.015616666666663,30.015616666666663,-0.0,0.0,6.526411380264309e-07,0.5001321883673125,0.0,8.399465159352632,30.015616666666663,1.0,-0.0,0.0,4199.697581904819,30.015616666666663,1.0,0.0,30.015616666666663,60.01536666666666,0.0,-6.185325554736333,0.0
"hour_22#2023-02-21 22:00:00,2023-02-21 23:00:00",hour_22,2023-02-21 22:00:00,2023-02-21 23:00:00,2.135502347319893,28.015483333333332,28.015483333333332,-0.0,0.0,2.3045952332841074e-07,0.4668050385970486,0.0,4.390226001185477,28.015483333333332,1.0,-0.0,0.0,2341.446550255585,28.015483333333332,1.0,0.0,28.015483333333332,60.01538333333333,0.0,-6.637405340724438,0.0
"hour_22#2023-02-22 22:00:00,2023-02-22 23:00:00",hour_22,2023-02-22 22:00:00,2023-02-22 23:00:00,1286.4609614796966,30.01568333333333,30.01568333333333,-0.0,0.0,4.937574849627704e-07,0.5001330214133928,0.0,7.305145007520695,30.01568333333333,1.0,-0.0,0.0,3652.5380072422568,30.01568333333333,1.0,0.0,30.01568333333333,60.0154,0.0,-6.306486307763682,0.0
"hour_22#2023-02-23 22:00:00,2023-02-23 23:00:00",hour_22,2023-02-23 22:00:00,2023-02-23 23:00:00,0.0,60.01536666666666,60.01536666666666,-0.0,0.0,0.0,1.0,0.0,0.0,60.01536666666666,1.0,-0.0,0.0,0.0,60.01536666666666,1.0,0.0,60.01536666666666,60.01536666666666,0.0,,0.0
"hour_22#2023-02-24 22:00:00,2023-02-24 23:00:00",hour_22,2023-02-24 22:00:00,2023-02-24 23:00:00,1.733099675413936,28.019166666666667,28.019166666666667,-0.0,0.0,2.1221811315246507e-07,0.4668661524469408,0.0,3.9688680973173955,28.019166666666667,1.0,-0.0,0.0,2116.481597646528,28.019166666666667,1.0,0.0,28.019166666666667,60.01541666666666,0.0,-6.6732175511300165,0.0
"hour_22#2023-02-25 22:00:00,2023-02-25 23:00:00",hour_22,2023-02-25 22:00:00,2023-02-25 23:00:00,482.8018695556017,43.52139999999999,43.52139999999999,-0.0,0.0,2.2085781012205748e-07,0.7251689284885134,0.0,4.0036154090690985,43.52139999999999,1.0,-0.0,0.0,1100.6027728762265,43.52139999999999,1.0,0.0,43.52139999999999,60.01553333333333,0.0,-6.655887238321195,0.0
"hour_22#2023-02-26 22:00:00,2023-02-26 23:00:00",hour_22,2023-02-26 22:00:00,2023-02-26 23:00:00,93.51804912083362,32.01568333333333,32.01568333333333,-0.0,0.0,7.299815878438576e-08,0.5334582458209997,0.0,3.068422179412317,32.01568333333333,1.0,-0.0,0.0,1431.913303602529,32.01568333333333,1.0,0.0,32.01568333333333,60.01534999999999,0.0,-7.136688093850306,0.0
"hour_22#2023-02-27 22:00:00,2023-02-27 23:00:00",hour_22,2023-02-27 22:00:00,2023-02-27 23:00:00,0.0,34.52761666666665,34.52761666666665,-0.0,0.0,2.525574004892083e-28,1.0,0.0,0.0,34.52761666666665,1.0,-0.0,0.0,0.0,34.52761666666665,1.0,0.0,34.52761666666665,34.52761666666665,0.0,-27.597639901178407,0.0
"hour_23#2023-02-13 23:00:00,2023-02-14 00:00:00",hour_23,2023-02-13 23:00:00,2023-02-14 00:00:00,0.0,60.01534999999999,60.01534999999999,-0.0,0.0,2.02004489743101e-28,1.0,0.0,0.0,60.01534999999999,1.0,-0.0,0.0,0.0,60.01534999999999,1.0,0.0,60.01534999999999,60.01534999999999,0.0,-27.69463897783563,0.0
"hour_23#2023-02-14 23:00:00,2023-02-15 00:00:00",hour_23,2023-02-14 23:00:00,2023-02-15 00:00:00,1.8636508514899117,53.43333333333333,53.43333333333333,-0.0,0.0,1.2209646261810386e-07,0.8903285217825009,0.0,4.508604184083085,53.43333333333333,1.0,-0.0,0.0,494.5913742138121,53.43333333333333,1.0,0.0,53.43333333333333,60.0153,1.1051434472575295e-09,-6.913296918263898,0.0
"hour_23#2023-02-15 23:00:00,2023-02-16 00:00:00",hour_23,2023-02-15 23:00:00,2023-02-16 00:00:00,-0.0,60.00753333333332,60.00753333333332,-0.0,0.0,7.147147828753256e-10,0.9998694778726116,0.0,46.29542765550921,60.00753333333332,1.0,-0.0,0.0,6.044125277247035,60.00753333333332,1.0,0.0,60.00753333333332,60.01536666666665,0.0,-9.145867235032197,0.0
"hour_23#2023-02-16 23:00:00,2023-02-17 00:00:00",hour_23,2023-02-16 23:00:00,2023-02-17 00:00:00,0.0,60.01545,60.01545,-0.0,0.0,0.0,1.0,0.0,0.0,60.01545,1.0,-0.0,0.0,0.0,60.01545,1.0,0.0,60.01545,60.01545,0.0,,0.0
"hour_23#2023-02-17 23:00:00,2023-02-18 00:00:00",hour_23,2023-02-17 23:00:00,2023-02-18 00:00:00,758.1480741887902,28.99968333333333,28.99968333333333,-0.0,0.0,5.150728519738187e-07,0.4832043015649881,0.0,7.482037284647544,28.99968333333333,1.0,-0.0,0.0,3867.6749851470217,28.99968333333333,1.0,0.0,28.99968333333333,60.01536666666666,0.0,-6.288131339944066,0.0
"hour_23#2023-02-18 23:00:00,2023-02-19 00:00:00",hour_23,2023-02-18 23:00:00,2023-02-19 00:00:00,0.6191387333908877,48.67834999999999,48.67834999999999,-0.0,0.0,7.067455182758781e-08,0.8110983273445876,0.0,2.6344288321953933,48.67834999999999,1.0,-0.0,0.0,497.77532784331953,48.67834999999999,1.0,0.0,48.67834999999999,60.01534999999999,1.1051449776723218e-09,-7.1507369368451315,0.0
"hour_23#2023-02-19 23:00:00,2023-02-20 00:00:00",hour_23,2023-02-19 23:00:00,2023-02-20 00:00:00,0.0,60.01531666666665,60.01531666666665,-0.0,0.0,5.050112244356682e-29,1.0,0.0,0.0,60.01531666666665,1.0,-0.0,0.0,0.0,60.01531666666665,1.0,0.0,60.01531666666665,60.01531666666665,0.0,-28.296698969096585,0.0
"hour_23#2023-02-20 23:00:00,2023-02-21 00:00:00",hour_23,2023-02-20 23:00:00,2023-02-21 00:00:00,6.812700132556437,28.015483333333332,28.015483333333332,-0.0,0.0,6.526581062073066e-07,0.46680490896225535,0.0,7.8767829638305,28.015483333333332,1.0,-0.0,0.0,4200.939974066595,28.015483333333332,1.0,0.0,28.015483333333332,60.015399999999985,0.0,-6.185314263551794,0.0
"hour_23#2023-02-21 23:00:00,2023-02-22 00:00:00",hour_23,2023-02-21 23:00:00,2023-02-22 00:00:00,554.8093625318585,30.015583333333332,30.015583333333332,-0.0,0.0,2.2990299635621775e-07,0.5001317718439254,0.0,4.670649849776115,30.015583333333332,1.0,-0.0,0.0,2335.306761249753,30.015583333333332,1.0,0.0,30.015583333333332,60.01535,0.0,-6.6384553684763015,0.0
"hour_23#2023-02-22 23:00:00,2023-02-23 00:00:00",hour_23,2023-02-22 23:00:00,2023-02-23 00:00:00,5.146856808739193,28.017100000000003,28.017100000000003,-0.0,0.0,4.937656894939827e-07,0.4668318464927337,0.0,6.85106740006127,28.017100000000003,1.0,-0.0,0.0,3653.708499789676,28.017100000000003,1.0,0.0,28.017100000000003,60.015399999999985,0.0,-6.3064790913606155,0.0
"hour_23#2023-02-23 23:00:00,2023-02-24 00:00:00",hour_23,2023-02-23 23:00:00,2023-02-24 00:00:00,0.0,60.01536666666666,60.01536666666666,-0.0,0.0,0.0,1.0,0.0,0.0,60.01536666666666,1.0,-0.0,0.0,0.0,60.01536666666666,1.0,0.0,60.01536666666666,60.01536666666666,0.0,,0.0
"hour_23#2023-02-24 23:00:00,2023-02-25 00:00:00",hour_23,2023-02-24 23:00:00,2023-02-25 00:00:00,1.732341638793373,28.017133333333334,28.017133333333334,-0.0,0.0,2.1222047226663834e-07,0.46683214262109246,0.0,3.968613837006585,28.017133333333334,1.0,-0.0,0.0,2116.481602344797,28.017133333333334,1.0,0.0,28.017133333333334,60.015433333333334,0.0,-6.673212723339599,0.0
"hour_23#2023-02-25 23:00:00,2023-02-26 00:00:00",hour_23,2023-02-25 23:00:00,2023-02-26 00:00:00,93.62033626868184,32.01543333333333,32.01543333333333,-0.0,0.0,7.78723801368693e-08,0.5334543765077747,0.0,3.1366580894594063,32.01543333333333,1.0,-0.0,0.0,1463.7676760236604,32.01543333333333,1.0,0.0,32.01543333333333,60.01531666666666,0.0,-7.108616551071011,0.0
"hour_23#2023-02-26 23:00:00,2023-02-27 00:00:00",hour_23,2023-02-26 23:00:00,2023-02-27 00:00:00,93.58008378877717,32.01558333333333,32.01558333333333,-0.0,0.0,7.299839478978174e-08,0.5334567277251369,0.0,3.0684127567702775,32.01558333333333,1.0,-0.0,0.0,1431.9131681063095,32.01558333333333,1.0,0.0,32.01558333333333,60.01533333333333,0.0,-7.1366866897645425,0.0
